source_file,path,method,feat_requires_auth,feat_path_depth,feat_is_admin,feat_has_identifier,feat_identifier_count,feat_method_risk,feat_param_count,feat_response_401,feat_sensitive_path,feat_id_position,feat_path_param_ratio,feat_id_and_write,feat_complex_risk,feat_param_name_id_risk,feat_missing_auth_with_id,feat_sibling_endpoint_count,feat_anomaly
data/raw/vampi/openapi3.yml,/,GET,0,0,0,0,0,1,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0
data/raw/vampi/openapi3.yml,/users/v1,GET,0,2,0,0,0,1,0.0,0,1,0.0,0.0,0,0,0,0,2,0.0
data/raw/vampi/openapi3.yml,/users/v1/_debug,GET,0,3,0,0,0,1,0.0,0,1,0.0,0.0,0,0,0,0,0,0.0
data/raw/vampi/openapi3.yml,/users/v1/register,POST,0,3,0,0,0,2,0.0,0,1,0.0,0.0,0,0,0,0,0,0.0
data/raw/vampi/openapi3.yml,/users/v1/login,POST,0,3,0,0,0,2,0.0,0,1,0.0,0.0,0,0,0,0,0,0.0
data/raw/vampi/openapi3.yml,/me,GET,1,1,0,0,0,1,0.0,1,0,0.0,0.0,0,0,0,0,0,0.0
data/raw/vampi/openapi3.yml,/users/v1/{username},GET,0,3,0,1,1,1,0.6931471805599453,0,1,0.6666666666666666,1.0,0,1,0,1,2,0.0
data/raw/vampi/openapi3.yml,/users/v1/{username},DELETE,1,3,0,1,1,3,0.6931471805599453,1,1,0.6666666666666666,1.0,1,3,0,0,2,0.0
data/raw/vampi/openapi3.yml,/users/v1/{username}/email,PUT,1,4,0,1,1,3,0.6931471805599453,1,1,0.5,1.0,1,3,0,0,0,0.0
data/raw/vampi/openapi3.yml,/users/v1/{username}/password,PUT,1,4,0,1,1,3,0.6931471805599453,1,1,0.5,1.0,1,3,0,0,0,0.0
data/raw/vampi/openapi3.yml,/books/v1,GET,0,2,0,0,0,1,0.0,0,0,0.0,0.0,0,0,0,0,2,0.0
data/raw/vampi/openapi3.yml,/books/v1,POST,1,2,0,0,0,2,0.0,1,0,0.0,0.0,0,0,0,0,2,0.0
data/raw/vampi/openapi3.yml,/books/v1/{book_title},GET,1,3,0,1,1,1,0.6931471805599453,1,0,0.6666666666666666,1.0,0,0,0,0,2,0.0
data/raw/vuln-bank/openapi.json,/register,POST,0,1,0,0,0,2,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0
data/raw/vuln-bank/openapi.json,/login,POST,0,1,0,0,0,2,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0
data/raw/vuln-bank/openapi.json,/api/v{version}/forgot-password,POST,0,3,0,1,1,2,0.6931471805599453,0,0,0.3333333333333333,1.0,1,0,0,1,0,0.0
data/raw/vuln-bank/openapi.json,/api/v{version}/reset-password,POST,0,3,0,1,1,2,0.6931471805599453,0,0,0.3333333333333333,1.0,1,0,0,1,0,0.0
data/raw/vuln-bank/openapi.json,/transactions/{account_number},GET,0,2,0,1,1,1,0.6931471805599453,0,1,0.5,1.0,0,1,0,1,0,0.0
data/raw/vuln-bank/openapi.json,/transfer,POST,1,1,0,0,0,2,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0
data/raw/vuln-bank/openapi.json,/upload_profile_picture,POST,1,1,0,0,0,2,0.0,0,1,0.0,0.0,0,0,0,0,0,0.0
data/raw/vuln-bank/openapi.json,/upload_profile_picture_url,POST,1,1,0,0,0,2,0.0,0,1,0.0,0.0,0,0,0,0,0,0.0
data/raw/vuln-bank/openapi.json,/internal/secret,GET,0,2,0,0,0,1,0.0,1,0,0.0,0.0,0,0,0,0,0,0.0
data/raw/vuln-bank/openapi.json,/internal/config.json,GET,0,2,0,0,0,1,0.0,1,0,0.0,0.0,0,0,0,0,0,0.0
data/raw/vuln-bank/openapi.json,/latest/meta-data/,GET,0,2,0,0,0,1,0.0,1,0,0.0,0.0,0,0,0,0,0,0.0
